Geographic_ area,Indicator,Sex,Time period,Observation Value,Unit of measure of deaths,,,Lower Bound,Upper Bound
Zimbabwe,HVA_PED_LOST: Estimated number of children (aged 0-17 years) who have lost one or both parents due to all causes, Total,2016,1030000,NUMBER: Number,,,100.52,160.24
Zimbabwe,HVA_PED_LOST_AIDS: Estimated number of children (aged 0-17 years) who have lost one or both parents due to AIDS, Total,2016,750000,NUMBER: Number,,,97.77,155.86
Zimbabwe,HVA_PMTCT_ART_CVG: Per cent of pregnant women living with HIV receiving lifelong ART, Total,2016,86.7,PCNT: %,,,94.44,150.56
Zimbabwe,HVA_PMTCT_ART_NUM: Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART), Total,2016,59600,NUMBER: Number,,,89.3,142.36
Zimbabwe,HVA_PMTCT_ARV_CVG: Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine), Total,2016,86.7,PCNT: %,,,85.52,136.33
Zimbabwe,HVA_PMTCT_ARV_NUM: Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT), Total,2016,59600,NUMBER: Number,,,81.22,129.47
Zimbabwe,HVA_PMTCT_MTCT: Mother-to-child HIV transmission rate, Total,2016,10.39,RATE_100: Rate per 100 of Population,,,75.01,119.58
Zimbabwe,IM_BCG: Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis), Total,2016,95,PCNT: %,,,74.06,118.06
Zimbabwe,IM_DTP1: Percentage of surviving infants who received the first dose of DTP-containing vaccine, Total,2016,94,PCNT: %,,,68.59,109.34
Zimbabwe,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine, Total,2016,90,PCNT: %,,,60.8,96.93
Zimbabwe,IM_HEPB3: Percentage of surviving infants who received the third dose of hep B-containing vaccine, Total,2016,90,PCNT: %,,,100.61,166.61
Zimbabwe,IM_HIB3: Percentage of surviving infants who received the third dose of Hib-containing vaccine, Total,2016,90,PCNT: %,,,96.78,160.27
Zimbabwe,IM_MCV1: Percentage of surviving infants who received the first dose of measles-containing vaccine, Total,2016,95,PCNT: %,,,90.75,150.29
Zimbabwe,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule", Total,2016,63,PCNT: %,,,84.94,140.66
Zimbabwe,IM_PCV3: Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV), Total,2016,90,PCNT: %,,,80.49,133.29
Zimbabwe,IM_POL3: Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine, Total,2016,90,PCNT: %,,,75.99,125.84
Zimbabwe,IM_RCV1: Percentage of surviving infants who received the first dose of rubella-containing vaccine, Total,2016,95,PCNT: %,,,72.31,119.74
 Zimbabwe,IM_ROTAC: Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used), Total,2016,91,PCNT: %,,,71.67,118.68
 Nigeria,CME_MRY0: Infant mortality rate,Female,2016,71.32454784,"D_PER_1000_B: Deaths per 1,000 live births",,,66.17,109.57
 Nigeria,CME_MRY0T4: Under-five mortality rate,Female,2016,117.8115048,"D_PER_1000_B: Deaths per 1,000 live births",,,58.45,96.79
 Nigeria,CME_MRY10T14: Mortality rate age 10-14,Female,2016,7.109935382,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,6800,33000
 Nigeria,CME_MRY10T19: Mortality rate age 10-19,Female,2016,15.29453816,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,6300,31000
 Nigeria,CME_MRY15T19: Mortality rate age 15-19,Female,2016,8.243211484,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,5500,28000
 Nigeria,CME_MRY15T24: Mortality rate age 15-24,Female,2016,19.46903966,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,4800,24000
 Nigeria,CME_MRY1T4: Child mortality rate (aged 1-4 years),Female,2016,50.05797283,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,3600,20000
 Nigeria,CME_MRY20T24: Mortality rate age 20-24,Female,2016,11.31913419,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,3400,19000
 Nigeria,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Female,2016,21.01712079,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,3100,17000
 Nigeria,CME_MRY5T24: Mortality rate age 5-24,Female,2016,40.07697729,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2900,16000
 Nigeria,CME_MRY5T9: Mortality rate age 5-9,Female,2016,14.00677265,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,2500,14000
 Nigeria,CME_TMY0: Infant deaths,Female,2016,253572,D: Number of deaths,,,2100,11000
 Nigeria,CME_TMY0T4: Under-five deaths,Female,2016,414800,D: Number of deaths,,,5600,22000
 Nigeria,CME_TMY10T14: Deaths aged 10 to 14,Female,2016,16426,D: Number of deaths,,,5200,20000
 Nigeria,CME_TMY10T19: Deaths aged 10 to 19,Female,2016,32190,D: Number of deaths,,,4400,18000
 Nigeria,CME_TMY15T19: Deaths aged 15 to 19,Female,2016,15764,D: Number of deaths,,,3800,15000
 Nigeria,CME_TMY15T24: Deaths aged 15 to 24,Female,2016,33982,D: Number of deaths,,,2600,11000
 Nigeria,CME_TMY1T4: Child deaths (aged 1-4 years),Female,2016,161228,D: Number of deaths,,,2500,11000
 Nigeria,CME_TMY20T24: Deaths aged 20 to 24,Female,2016,18218,D: Number of deaths,,,2200,9400
 Nigeria,CME_TMY5T14: Deaths (children aged 5-14),Female,2016,55002,D: Number of deaths,,,2200,8900
 Nigeria,CME_TMY5T24: Deaths aged 5 to 24,Female,2016,88984,D: Number of deaths,,,1900,7500
 Nigeria,CME_TMY5T9: Deaths aged 5 to 9,Female,2016,38576,D: Number of deaths,,,1600,6200
 Nigeria,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Female,2016,20000,NUMBER: Number,,,13000,54000
 Nigeria,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Female,2016,25.2,PCNT: %,,,12000,50000
Zimbabwe,CME_MRY0: Infant mortality rate,Female,2016,35.85703591,"D_PER_1000_B: Deaths per 1,000 live births",,,10000,45000
Zimbabwe,CME_MRY0T4: Under-five mortality rate,Female,2016,52.4464953,"D_PER_1000_B: Deaths per 1,000 live births",,,9100,38000
Zimbabwe,CME_MRY10T14: Mortality rate age 10-14,Female,2016,7.620993494,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,6600,30000
Zimbabwe,CME_MRY10T19: Mortality rate age 10-19,Female,2016,16.35382724,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,6300,29000
Zimbabwe,CME_MRY15T19: Mortality rate age 15-19,Female,2016,8.799897712,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,5700,26000
Zimbabwe,CME_MRY15T24: Mortality rate age 15-24,Female,2016,24.3352994,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,5400,25000
Zimbabwe,CME_MRY1T4: Child mortality rate (aged 1-4 years),Female,2016,17.19639663,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,4600,21000
Zimbabwe,CME_MRY20T24: Mortality rate age 20-24,Female,2016,15.67332535,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,3800,17000
Zimbabwe,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Female,2016,12.75341639,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,11000,29000
Zimbabwe,CME_MRY5T24: Mortality rate age 5-24,Female,2016,36.77835758,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,10000,28000
Zimbabwe,CME_MRY5T9: Mortality rate age 5-9,Female,2016,5.171837432,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,10000,27000
Zimbabwe,CME_TMY0: Infant deaths,Female,2016,8497,D: Number of deaths,,,8600,23000
Zimbabwe,CME_TMY0T4: Under-five deaths,Female,2016,12488,D: Number of deaths,,,8400,22000
Zimbabwe,CME_TMY10T14: Deaths aged 10 to 14,Female,2016,1434,D: Number of deaths,,,7900,21000
Zimbabwe,CME_TMY10T19: Deaths aged 10 to 19,Female,2016,2933,D: Number of deaths,,,7300,19000
Zimbabwe,CME_TMY15T19: Deaths aged 15 to 19,Female,2016,1499,D: Number of deaths,,,6700,18000
Zimbabwe,CME_TMY15T24: Deaths aged 15 to 24,Female,2016,3672,D: Number of deaths,,,5700,15000
Zimbabwe,CME_TMY1T4: Child deaths (aged 1-4 years),Female,2016,3991,D: Number of deaths,,,4600,12000
Zimbabwe,CME_TMY20T24: Deaths aged 20 to 24,Female,2016,2173,D: Number of deaths,,,1700,15000
Zimbabwe,CME_TMY5T14: Deaths (children aged 5-14),Female,2016,2490,D: Number of deaths,,,1600,14000
Zimbabwe,CME_TMY5T24: Deaths aged 5 to 24,Female,2016,6162,D: Number of deaths,,,1500,13000
Zimbabwe,CME_TMY5T9: Deaths aged 5 to 9,Female,2016,1056,D: Number of deaths,,,1200,11000
Zimbabwe,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Female,2016,29000,NUMBER: Number,,,1200,10000
Zimbabwe,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Female,2016,55.6,PCNT: %,,,1000,9000
Zimbabwe,HVA_EPI_DTH_ANN_0-19: Estimated number of annual AIDS-related deaths (children aged 0-19 years),Female,2016,3200,NUMBER: Number,,,920,8000
Zimbabwe,HVA_EPI_DTH_ANN_15-24: Estimated number of annual AIDS-related deaths (adolescents and young people aged 15-24 years),Female,2016,1600,NUMBER: Number,,,820,7000
Zimbabwe,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",Female,2016,84.45,"RATE_100000: Rate per 100,000 of Population",,,670,5800
Zimbabwe,"HVA_EPI_DTH_RT_0-14: Estimated rate of annual AIDS-related deaths (per 100,000 population, children aged 0-14 years)",Female,2016,88.23,"RATE_100000: Rate per 100,000 of Population",,,510,4400
Zimbabwe,"HVA_EPI_DTH_RT_10-19: Estimated rate of annual AIDS-related deaths (per 100,000 population, adolescents aged 10-19 years)",Female,2016,87.23,"RATE_100000: Rate per 100,000 of Population",,,16000,42000
Zimbabwe,HVA_EPI_INF_ANN_0-19: Estimated number of new HIV infections (children aged 0-19 years),Female,2016,8200,NUMBER: Number,,,15000,40000
Zimbabwe,HVA_EPI_INF_ANN_15-24: Estimated number of new HIV infections (adolescents and young people aged 15-24 years),Female,2016,10000,NUMBER: Number,,,15000,39000
Zimbabwe,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",Female,2016,6.48,"RATE_1000: Rate per 1,000 of Population",,,13000,32000
Zimbabwe,"HVA_EPI_INF_RT_0-14: Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",Female,2016,3.08,"RATE_1000: Rate per 1,000 of Population",,,12000,31000
Zimbabwe,HVA_EPI_LHIV_0-19: Estimated number of children (aged 0-19 years) living with HIV,Female,2016,96000,NUMBER: Number,,,11000,29000
Zimbabwe,HVA_EPI_LHIV_15-24: Estimated number of adolescents and young people (aged 15-24 years) living with HIV,Female,2016,100000,NUMBER: Number,,,10000,26000
 Nigeria,CME_MRY0: Infant mortality rate,Male,2016,84.8089725,"D_PER_1000_B: Deaths per 1,000 live births",,,9300,24000
 Nigeria,CME_MRY0T4: Under-five mortality rate,Male,2016,131.0323549,"D_PER_1000_B: Deaths per 1,000 live births",,,7900,20000
 Nigeria,CME_MRY10T14: Mortality rate age 10-14,Male,2016,7.783543517,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,6200,16000
 Nigeria,CME_MRY10T19: Mortality rate age 10-19,Male,2016,17.24259224,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,2.03,23.97
 Nigeria,CME_MRY15T19: Mortality rate age 15-19,Male,2016,9.533251196,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,1.92,22.77
 Nigeria,CME_MRY15T24: Mortality rate age 15-24,Male,2016,20.94474055,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,1.86,22.05
 Nigeria,CME_MRY1T4: Child mortality rate (aged 1-4 years),Male,2016,50.4445261,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,1.57,18.53
 Nigeria,CME_MRY20T24: Mortality rate age 20-24,Male,2016,11.52132504,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,1.51,17.9
 Nigeria,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Male,2016,22.56846957,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,1.41,16.7
 Nigeria,CME_MRY5T24: Mortality rate age 5-24,Male,2016,43.04051938,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,1.29,15.27
 Nigeria,CME_MRY5T9: Mortality rate age 5-9,Male,2016,14.90090792,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,1.19,14.04
 Nigeria,CME_TMY0: Infant deaths,Male,2016,312275,D: Number of deaths,,,1.01,11.9
 Nigeria,CME_TMY0T4: Under-five deaths,Male,2016,478391,D: Number of deaths,,,0.79,9.4
 Nigeria,CME_TMY10T14: Deaths aged 10 to 14,Male,2016,18622,D: Number of deaths,,,0.11,7.03
 Nigeria,CME_TMY10T19: Deaths aged 10 to 19,Male,2016,37503,D: Number of deaths,,,0.1,6.58
 Nigeria,CME_TMY15T19: Deaths aged 15 to 19,Male,2016,18881,D: Number of deaths,,,0.1,6.32
 Nigeria,CME_TMY15T24: Deaths aged 15 to 24,Male,2016,37989,D: Number of deaths,,,0.08,5.07
 Nigeria,CME_TMY1T4: Child deaths (aged 1-4 years),Male,2016,166116,D: Number of deaths,,,0.07,4.69
 Nigeria,CME_TMY20T24: Deaths aged 20 to 24,Male,2016,19108,D: Number of deaths,,,0.07,4.19
 Nigeria,CME_TMY5T14: Deaths (children aged 5-14),Male,2016,60843,D: Number of deaths,,,0.06,3.68
 Nigeria,CME_TMY5T24: Deaths aged 5 to 24,Male,2016,98832,D: Number of deaths,,,0.05,3.24
 Nigeria,CME_TMY5T9: Deaths aged 5 to 9,Male,2016,42221,D: Number of deaths,,,0.04,2.64
 Nigeria,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Male,2016,13000,NUMBER: Number,,,0.03,2.01
 Nigeria,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Male,2016,23.9,PCNT: %,,,1.48,14.53
Zimbabwe,CME_MRY0: Infant mortality rate,Male,2016,44.62253569,"D_PER_1000_B: Deaths per 1,000 live births",,,1.4,13.77
Zimbabwe,CME_MRY0T4: Under-five mortality rate,Male,2016,62.30186383,"D_PER_1000_B: Deaths per 1,000 live births",,,1.37,13.39
Zimbabwe,CME_MRY10T14: Mortality rate age 10-14,Male,2016,7.50029875,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,1.14,11.16
Zimbabwe,CME_MRY10T19: Mortality rate age 10-19,Male,2016,18.76148579,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,1.09,10.7
Zimbabwe,CME_MRY15T19: Mortality rate age 15-19,Male,2016,11.34628758,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,1.01,9.91
Zimbabwe,CME_MRY15T24: Mortality rate age 15-24,Male,2016,27.27518724,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,0.92,9
Zimbabwe,CME_MRY1T4: Child mortality rate (aged 1-4 years),Male,2016,18.48439853,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,0.84,8.23
Zimbabwe,CME_MRY20T24: Mortality rate age 20-24,Male,2016,16.11170773,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,0.71,6.93
Zimbabwe,CME_MRY5T14: Mortality rate (children aged 5 to 14 years),Male,2016,13.33106212,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,0.56,5.45
Zimbabwe,CME_MRY5T24: Mortality rate age 5-24,Male,2016,40.24264215,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,6.46,19.75
Zimbabwe,CME_MRY5T9: Mortality rate age 5-9,Male,2016,5.874826324,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,5.7,17.44
Zimbabwe,CME_TMY0: Infant deaths,Male,2016,10777,D: Number of deaths,,,4.6,14.06
Zimbabwe,CME_TMY0T4: Under-five deaths,Male,2016,15115,D: Number of deaths,,,3.79,11.58
Zimbabwe,CME_TMY10T14: Deaths aged 10 to 14,Male,2016,1359,D: Number of deaths,,,2.48,7.57
Zimbabwe,CME_TMY10T19: Deaths aged 10 to 19,Male,2016,3177,D: Number of deaths,,,2.27,6.93
Zimbabwe,CME_TMY15T19: Deaths aged 15 to 19,Male,2016,1818,D: Number of deaths,,,1.95,5.97
Zimbabwe,CME_TMY15T24: Deaths aged 15 to 24,Male,2016,3756,D: Number of deaths,,,1.86,5.68
Zimbabwe,CME_TMY1T4: Child deaths (aged 1-4 years),Male,2016,4338,D: Number of deaths,,,1.56,4.76
Zimbabwe,CME_TMY20T24: Deaths aged 20 to 24,Male,2016,1938,D: Number of deaths,,,1.29,3.94
Zimbabwe,CME_TMY5T14: Deaths (children aged 5-14),Male,2016,2539,D: Number of deaths,,,6.52,19.94
Zimbabwe,CME_TMY5T24: Deaths aged 5 to 24,Male,2016,6295,D: Number of deaths,,,5.76,17.61
Zimbabwe,CME_TMY5T9: Deaths aged 5 to 9,Male,2016,1180,D: Number of deaths,,,4.65,14.21
Zimbabwe,HVA_ADOL_ART_RECEIVE: Reported number of adolescents receiving ART,Male,2016,23000,NUMBER: Number,,,3.83,11.7
Zimbabwe,HVA_ADOL_ART_RECEIVE_LIVING_HIV: Per cent of adolescents living with HIV receiving ART,Male,2016,58.5,PCNT: %,,,2.5,7.65
Zimbabwe,HVA_EPI_DTH_ANN_0-19: Estimated number of annual AIDS-related deaths (children aged 0-19 years),Male,2016,3300,NUMBER: Number,,,2.29,7
Zimbabwe,HVA_EPI_DTH_ANN_15-24: Estimated number of annual AIDS-related deaths (adolescents and young people aged 15-24 years),Male,2016,1300,NUMBER: Number,,,1.97,6.04
Zimbabwe,"HVA_EPI_DTH_RT: Estimated rate of annual AIDS-related deaths (per 100,000 population)",Male,2016,85.51,"RATE_100000: Rate per 100,000 of Population",,,1.88,5.74
Zimbabwe,"HVA_EPI_DTH_RT_0-14: Estimated rate of annual AIDS-related deaths (per 100,000 population, children aged 0-14 years)",Male,2016,88.98,"RATE_100000: Rate per 100,000 of Population",,,1.57,4.81
Zimbabwe,"HVA_EPI_DTH_RT_10-19: Estimated rate of annual AIDS-related deaths (per 100,000 population, adolescents aged 10-19 years)",Male,2016,87.84,"RATE_100000: Rate per 100,000 of Population",,,1.3,3.98
Zimbabwe,HVA_EPI_INF_ANN_0-19: Estimated number of new HIV infections (children aged 0-19 years),Male,2016,4400,NUMBER: Number,,,6.49,19.85
Zimbabwe,HVA_EPI_INF_ANN_15-24: Estimated number of new HIV infections (adolescents and young people aged 15-24 years),Male,2016,3600,NUMBER: Number,,,5.73,17.52
Zimbabwe,"HVA_EPI_INF_RT: Estimated incidence rate (new HIV infection per 1,000 uninfected population)",Male,2016,1.02,"RATE_1000: Rate per 1,000 of Population",,,4.62,14.14
Zimbabwe,"HVA_EPI_INF_RT_0-14: Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",Male,2016,3.11,"RATE_1000: Rate per 1,000 of Population",,,3.81,11.64
Zimbabwe,HVA_EPI_LHIV_0-19: Estimated number of children (aged 0-19 years) living with HIV,Male,2016,83000,NUMBER: Number,,,2.49,7.61
Zimbabwe,HVA_EPI_LHIV_15-24: Estimated number of adolescents and young people (aged 15-24 years) living with HIV,Male,2016,53000,NUMBER: Number,,,2.28,6.97
 Nigeria,CME_MRM0: Neonatal mortality rate, Total,2017,36.68193495,"D_PER_1000_B: Deaths per 1,000 live births",,,1.96,6
 Nigeria,CME_MRM1T11: Mortality rate age 1-11 months, Total,2017,41.89813548,"D_PER_1000_1M: Deaths per 1,000 children aged 1 month",,,1.87,5.71
 Nigeria,CME_MRM1T59: Mortality rate 1-59 months, Total,2017,88.95594238,"D_PER_1000_1M: Deaths per 1,000 children aged 1 month",,,1.56,4.78
 Nigeria,CME_MRY0: Infant mortality rate, Total,2017,77.04316575,"D_PER_1000_B: Deaths per 1,000 live births",,,1.3,3.96
 Nigeria,CME_MRY0T4: Under-five mortality rate, Total,2017,122.3748012,"D_PER_1000_B: Deaths per 1,000 live births",,,100000,150000
 Nigeria,CME_MRY10T14: Mortality rate age 10-14, Total,2017,7.295705192,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,98000,150000
 Nigeria,CME_MRY10T19: Mortality rate age 10-19, Total,2017,15.95343641,"D_PER_1000_10: Deaths per 1,000 children aged 10",,,97000,150000
 Nigeria,CME_MRY15T19: Mortality rate age 15-19, Total,2017,8.721359684,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,94000,140000
 Nigeria,CME_MRY15T24: Mortality rate age 15-24, Total,2017,19.73370523,"D_PER_1000_15: Deaths per 1,000 youths aged 15",,,90000,130000
 Nigeria,CME_MRY1T4: Child mortality rate (aged 1-4 years), Total,2017,49.11566155,"D_PER_1000_1: Deaths per 1,000 children aged 1",,,87000,130000
 Nigeria,CME_MRY20T24: Mortality rate age 20-24, Total,2017,11.10923316,"D_PER_1000_20: Deaths per 1,000 children aged 20",,,83000,120000
 Nigeria,CME_MRY5T14: Mortality rate (children aged 5 to 14 years), Total,2017,21.37164198,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,80000,120000
 Nigeria,CME_MRY5T24: Mortality rate age 5-24, Total,2017,40.68360552,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,75000,110000
 Nigeria,CME_MRY5T9: Mortality rate age 5-9, Total,2017,14.1793854,"D_PER_1000_5: Deaths per 1,000 children aged 5",,,71000,110000
 Nigeria,CME_PND: Neonatal deaths as a percentage of under-five deaths, Total,2017,0.308264908,PCNT: %,,,87000,120000
 Nigeria,CME_SB: Stillbirths, Total,2017,177697,STILLBIRTHS: Number of stillbirths,,,87000,120000
 Nigeria,CME_SBR: Stillbirth rate, Total,2017,23.18475883,"SB_PER_1000_B: Stillbirths per 1,000 total births",,,85000,120000
 Nigeria,CME_TMM0: Neonatal deaths, Total,2017,274398,D: Number of deaths,,,84000,120000
 Nigeria,CME_TMM1T11: Deaths age 1-11 months, Total,2017,291111,D: Number of deaths,,,81000,110000
